X_zero,X_tempo,X_rms,X_harm_mean,X_harm_var,X_perc_mean,X_perc_var,X_centro_mean,X_centro_var,X_roll_mean,X_roll_var,X_chrom_mean,X_chrom_var,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,Target
117689.0,117.45383522727273,0.0008549190242774785,-3.248545610290421e-08,4.0306574078385893e-07,2.7640550115393125e-07,1.5476960868454626e-07,3499.2932466004777,150894.11794338186,7420.857634052924,411490.299255427,0.3131219148635864,0.0018586651422083378,-531.2537231445312,50.622310638427734,-14.509894371032715,-9.395240783691406,-7.276028156280518,-8.066384315490723,-9.778482437133789,-4.552474021911621,-4.462011337280273,5.295359134674072,-6.8829803466796875,-5.106308460235596,-9.641366958618164,0.5028649568557739,0.01919589750468731,3.756523609161377,-1.6849308013916016,-0.5919857621192932,-3.157528877258301,3.7520062923431396,1032.7100830078125,216.19692993164062,98.88467407226562,149.9536895751953,91.02454376220703,124.54999542236328,87.56522369384766,89.58824920654297,93.68267059326172,123.15013885498047,98.8479995727539,91.80325317382812,85.31974792480469,94.4642105102539,96.2986831665039,98.26799774169922,78.66358184814453,86.13583374023438,88.01786041259766,80.17147064208984,5.0
37148.0,117.45383522727273,0.005868085660040379,1.4410773019335466e-06,7.954385182529222e-06,1.328798362010275e-06,2.9749968234682456e-05,2131.285853937678,175740.27679595654,4462.851317679318,496791.52952828427,0.5438697934150696,6.461674638558179e-05,-407.84674072265625,95.2444839477539,-8.53142261505127,23.393590927124023,9.733477592468262,25.42837905883789,18.151094436645508,0.4442295730113983,2.361588478088379,4.78954553604126,-5.612681865692139,12.431761741638184,6.733453273773193,4.493931293487549,3.7671027183532715,0.4853692352771759,-4.164938926696777,-0.40461820363998413,-1.052374243736267,11.718832015991211,2584.501220703125,279.7298278808594,752.4962768554688,226.7604217529297,271.4448547363281,113.2071533203125,125.1787338256836,102.52458953857422,72.76587677001953,62.48527526855469,53.943687438964844,55.754024505615234,47.2103157043457,38.69419479370117,34.867149353027344,34.10405731201172,27.696979522705078,23.414155960083008,19.81416130065918,28.767803192138672,4.0
48487.0,61.5234375,0.2729407846927643,4.255049134371802e-06,0.02944944053888321,-2.9832493964931928e-05,0.04632612317800522,2195.7463315224686,1306255.9315642894,4593.470088353064,5581988.414136339,0.3914637565612793,0.00027894400409422815,-84.2629623413086,93.99456024169922,2.154409646987915,15.175445556640625,-2.9460768699645996,6.67340612411499,15.279139518737793,9.913165092468262,4.430568695068359,8.343297004699707,1.1140574216842651,-5.627348899841309,-13.853938102722168,1.3476288318634033,-1.388926386833191,-4.835822105407715,-9.885858535766602,-4.191734313964844,-10.072188377380371,-2.794121265411377,5312.59912109375,1916.419189453125,582.1878051757812,351.0028991699219,270.705078125,301.63092041015625,186.08734130859375,227.0582275390625,158.45571899414062,136.76358032226562,120.4176025390625,130.08753967285156,125.11077880859375,106.25494384765625,112.41948699951172,89.68255615234375,94.34455108642578,76.31177520751953,101.69672393798828,77.31199645996094,2.0
39733.0,112.34714673913044,0.19815213978290558,-9.350126492790878e-05,0.03858542814850807,-3.1150702852755785e-06,0.0008149064378812909,1106.8955477683107,317563.1571216163,2014.6640788213788,1664337.413023186,0.24088840186595917,0.0033322202507406473,-258.8999938964844,133.455078125,-22.059831619262695,-38.17329025268555,-47.1840705871582,-26.494155883789062,-39.4458122253418,-27.65989112854004,-39.225189208984375,-26.595352172851562,-21.689090728759766,-5.998208045959473,-1.379432201385498,11.8851318359375,7.875412464141846,13.242414474487305,21.383337020874023,20.77042579650879,15.060423851013184,0.25782790780067444,23057.98046875,812.978515625,1048.6156005859375,572.5579223632812,300.4283142089844,280.8377380371094,128.71372985839844,519.8169555664062,125.20865631103516,297.1352233886719,113.01747131347656,325.5617370605469,523.8041381835938,546.6229248046875,159.594970703125,143.68630981445312,228.4515380859375,333.48004150390625,223.0474090576172,197.19873046875,4.0
34020.0,123.046875,0.10555581003427505,-0.005827778950333595,0.009622549638152122,-0.0014668592484667897,0.0004529733269009739,1431.9908226466073,77099.96982134353,2963.1446944637883,399237.2291477011,0.312101274728775,0.001850489410571754,-151.2054901123047,133.83981323242188,-16.438697814941406,35.600852966308594,1.708959937095642,2.346019744873047,0.020422521978616714,-0.8185995221138,-14.330602645874023,-1.363118052482605,-12.417228698730469,-2.526973009109497,-12.496989250183105,-1.3711133003234863,-13.986151695251465,-2.3899855613708496,-2.2466554641723633,1.4083575010299683,-4.211084365844727,2.6035046577453613,1113.1253662109375,298.4671630859375,109.03697967529297,61.591922760009766,54.6721305847168,41.92743682861328,40.047542572021484,30.120525360107422,37.281803131103516,37.68283462524414,39.04397964477539,26.033166885375977,25.035778045654297,37.43378448486328,41.88844680786133,37.35130310058594,46.002655029296875,44.95420455932617,61.55863952636719,51.906410217285156,4.0
23817.0,103.359375,0.21971742808818817,-1.1081154298153706e-05,0.03583056479692459,-0.00010233074863208458,0.007028441410511732,1426.397645553837,500627.0115518259,3108.9286782947424,3808832.3579501724,0.3875502645969391,0.0006746926810592413,-115.06331634521484,133.35214233398438,23.85803985595703,27.553918838500977,0.005685592070221901,19.303176879882812,-1.9165765047073364,3.525956869125366,3.4874634742736816,1.882203221321106,1.4968928098678589,2.547079086303711,-2.121068000793457,1.7324364185333252,2.1919126510620117,0.8235037922859192,3.4511878490448,-0.15211331844329834,-3.947314500808716,-0.935943603515625,4084.3984375,1329.5672607421875,276.4516906738281,88.50289154052734,57.80592727661133,105.8643798828125,62.211612701416016,72.42469024658203,36.65940475463867,38.181888580322266,37.13483810424805,32.19686508178711,36.18489456176758,28.374155044555664,20.502212524414062,23.42141342163086,55.70433044433594,28.976795196533203,23.63479232788086,28.5166072845459,0.0
36543.0,89.10290948275862,0.2754897475242615,1.1449074008851312e-05,0.04325383901596069,-2.194683656853158e-05,0.015551525168120861,2065.6084798680654,613379.90210417,4687.170512164867,3417726.8604909205,0.39212527871131897,0.0004965986008755863,-62.08929443359375,96.6972885131836,21.013296127319336,39.04437255859375,14.844404220581055,5.9021759033203125,5.6927008628845215,9.6155424118042,0.7815684080123901,4.370584487915039,3.6395862102508545,-0.6534245610237122,-1.8609592914581299,3.8106443881988525,-3.8973820209503174,-1.734866738319397,0.3115227520465851,5.849125385284424,3.6613998413085938,9.93749713897705,2922.808349609375,816.10595703125,564.9994506835938,294.8151550292969,158.7435302734375,164.86862182617188,98.09556579589844,93.48479461669922,88.42961120605469,91.67407989501953,78.84770965576172,57.65081787109375,84.23912048339844,64.59310913085938,43.1884765625,54.62367248535156,54.68147277832031,63.18684768676758,56.94105529785156,86.32926940917969,2.0
26408.0,103.359375,0.020307932049036026,3.382609293112182e-06,0.0002716575108934194,-5.99796294409316e-05,8.201877790270373e-05,2617.329665824293,245019.22081461185,6346.126868797876,901971.9599853355,0.7580210566520691,7.033097790554166e-05,-305.76910400390625,65.21057891845703,10.550257682800293,28.96297264099121,12.751911163330078,18.912723541259766,7.325021266937256,15.67387866973877,5.859792232513428,11.986964225769043,3.2706587314605713,11.268972396850586,2.460195302963257,9.030834197998047,3.4027466773986816,7.891157150268555,1.4661141633987427,7.75086784362793,-0.04379195719957352,6.93292760848999,575.0695190429688,111.56962585449219,93.60482025146484,47.62864303588867,23.039722442626953,16.62538719177246,13.247384071350098,12.470962524414062,20.35551643371582,10.14565372467041,13.272178649902344,9.352054595947266,7.343832015991211,12.01819133758545,9.024206161499023,9.677826881408691,7.442376136779785,9.853163719177246,7.882187843322754,8.245540618896484,4.0
26571.0,161.4990234375,0.06474070250988007,-3.471354602879728e-06,0.0026410270947963,-1.0765131264633965e-05,0.0006837024702690542,1050.73004070241,423164.13465642766,2197.7862769846797,3000511.798205929,0.4536801278591156,0.0002699459146242589,-265.36602783203125,165.15859985351562,25.03757095336914,36.68512725830078,-2.1728155612945557,-3.9004287719726562,-12.205119132995605,6.603461742401123,9.367599487304688,11.888751029968262,8.312232971191406,6.242751121520996,-0.596569836139679,-0.33815997838974,0.27027612924575806,-0.4766986668109894,1.741607427597046,4.268111228942871,4.695585250854492,4.998984336853027,14327.861328125,1451.9605712890625,961.6629028320312,545.9054565429688,81.98656463623047,158.47616577148438,209.0123291015625,57.07526779174805,89.30319213867188,81.88949584960938,88.984375,51.225250244140625,33.14032745361328,33.13249969482422,44.92237091064453,24.824243545532227,42.83391571044922,28.693639755249023,28.701343536376953,42.18879699707031,4.0
65629.0,135.99917763157896,0.3324844539165497,-8.558271656511351e-05,0.06384902447462082,-0.000748347956687212,0.027030522003769875,2816.2289376637755,1308835.3440681933,5980.002434605675,4189365.9112519715,0.3205936849117279,0.0017080093966796994,3.6527938842773438,77.81147003173828,10.996848106384277,16.649600982666016,1.621946096420288,6.798058986663818,-7.877433776855469,1.0221461057662964,-6.229182243347168,1.9062182903289795,-2.6783573627471924,2.669029951095581,-0.16386562585830688,2.715759038925171,-3.293499231338501,1.5064034461975098,-3.6074442863464355,-0.5123788714408875,-4.671226501464844,-1.0736801624298096,3204.23828125,1341.5247802734375,370.1489562988281,132.649169921875,77.74539184570312,99.8790512084961,94.0473403930664,93.857666015625,49.23500061035156,34.518795013427734,50.1042594909668,46.2126350402832,41.85579299926758,39.868717193603516,38.54722595214844,30.518518447875977,36.8780517578125,47.25270080566406,49.796173095703125,44.85585403442383,10.0
55314.0,89.10290948275862,0.1471865475177765,-2.1558489038397965e-07,0.016432492062449455,-1.3898531506129075e-05,0.007949660532176495,2496.3049799865444,1149458.7957776994,5464.555133617688,5367469.891247628,0.39210283756256104,0.0003584806981962174,-142.12339782714844,76.46244049072266,6.411542892456055,16.62925910949707,11.00968074798584,9.118951797485352,9.404104232788086,17.88164520263672,8.887685775756836,14.901337623596191,0.43000054359436035,10.638720512390137,2.9876434803009033,1.9841856956481934,-1.6612436771392822,6.97210168838501,0.41649872064590454,3.472989797592163,6.5494771003723145,12.974360466003418,9730.2470703125,1050.0531005859375,609.4585571289062,345.007080078125,307.9603576660156,223.85304260253906,110.74287414550781,241.08921813964844,159.4637908935547,140.4744110107422,134.6574249267578,82.39535522460938,114.98821258544922,112.78199005126953,61.039085388183594,77.26177978515625,80.55744934082031,76.40130615234375,63.49495315551758,132.00860595703125,2.0
12696.0,117.45383522727273,0.06254913657903671,-2.3436346054950263e-06,0.004773074295371771,-1.6638165106996894e-05,0.00010903633665293455,593.1644558785476,97809.55643703915,1082.688253503656,571594.5309004539,0.32402899861335754,0.001557131647132337,-379.834228515625,144.38592529296875,16.322160720825195,28.679981231689453,31.90508270263672,22.133211135864258,13.650032997131348,6.50079870223999,-2.395781993865967,-4.7430806159973145,-7.536060333251953,-4.389443874359131,-2.994534730911255,-3.2105653285980225,-5.90339469909668,-2.8791158199310303,2.389655351638794,0.7135587930679321,-5.747416019439697,-5.496435165405273,4532.3046875,428.6589050292969,992.0540771484375,299.5043029785156,244.41062927246094,162.42831420898438,177.4345703125,188.77439880371094,175.7873077392578,240.01576232910156,217.18783569335938,166.3155975341797,117.2857437133789,96.5068130493164,106.9617691040039,93.10025024414062,62.22073745727539,47.625423431396484,123.53654479980469,101.09811401367188,10.0
39243.0,117.45383522727273,0.21261446177959442,-4.390215053717839e-06,0.03133021667599678,-0.00022477286984212697,0.0065121217630803585,1894.6260938457883,482986.37941334327,4186.278616817549,3884150.048151856,0.32466354966163635,0.0008164586033672094,-67.81076049804688,116.43473052978516,15.869142532348633,14.805525779724121,4.112375259399414,10.736331939697266,1.1161965131759644,2.6247687339782715,-3.952440023422241,-1.8695698976516724,-5.484689712524414,-3.8890018463134766,-6.672911167144775,-5.795410633087158,-6.199005126953125,-3.6819040775299072,-2.532378911972046,3.3824615478515625,-4.778256416320801,-2.2186317443847656,2040.8486328125,847.516357421875,364.43621826171875,188.6569061279297,107.90791320800781,116.65182495117188,60.5947265625,51.61058807373047,56.133697509765625,43.688987731933594,48.131526947021484,40.58981704711914,33.85730743408203,38.392662048339844,40.3076171875,32.941585540771484,40.56365966796875,36.45682907104492,29.32776641845703,41.58978271484375,3.0
23042.0,172.265625,0.08866012841463089,-2.7741162966776756e-07,0.005151736084371805,-1.4130107501841849e-06,0.0015516551211476326,745.053657802262,52965.127278543674,1297.2405308800487,231808.96723788668,0.3419090211391449,0.0004958800273016095,-270.0789489746094,216.05303955078125,-14.049294471740723,14.974740028381348,13.761690139770508,-1.9855831861495972,5.965273380279541,1.262725830078125,-0.03893731161952019,1.3618509769439697,0.36497989296913147,-0.22654861211776733,-2.2719740867614746,-1.1251235008239746,-1.8832228183746338,-0.12855851650238037,-0.4064958989620209,-2.299403429031372,-2.1374318599700928,-0.134628027677536,2979.934814453125,343.26678466796875,1030.3206787109375,178.0110626220703,134.68829345703125,87.10005950927734,57.54424285888672,60.207149505615234,47.842811584472656,42.209224700927734,38.168338775634766,33.28714370727539,38.15645980834961,42.81557846069336,52.8576774597168,51.43888473510742,58.70787048339844,64.25709533691406,44.413150787353516,90.79791259765625,4.0
76591.0,117.45383522727273,0.24972854554653168,-7.816539664418087e-07,0.047587309032678604,-2.9508248189813457e-05,0.008319401182234287,2693.6775821372644,793183.9225946494,5222.50153692984,2855670.0299613285,0.3167823851108551,0.0014975630911067128,-17.980182647705078,73.63616943359375,-16.392805099487305,51.929771423339844,7.3090291023254395,1.506212592124939,-15.179727554321289,3.616307258605957,-2.664445400238037,7.4988908767700195,3.262136936187744,6.535705089569092,3.5617713928222656,9.168204307556152,1.5451393127441406,4.864296913146973,-4.5639567375183105,3.8417651653289795,3.530836343765259,8.3100004196167,2485.2490234375,1721.0352783203125,495.69366455078125,73.42862701416016,62.29057693481445,46.36363983154297,39.54231262207031,40.236412048339844,36.026817321777344,47.767391204833984,48.93782043457031,42.36143493652344,33.8249397277832,46.350555419921875,59.443580627441406,67.4051742553711,60.025596618652344,39.35147476196289,54.85454559326172,52.88572692871094,7.0
93659.0,135.99917763157896,0.07196222245693207,6.273971393966349e-06,0.00461040111258626,0.00011102808639407158,0.0006363006541505456,2628.4421317918477,208253.87130842684,4429.341894803273,616417.7138945928,0.2950001657009125,0.001163323875516653,-180.94935607910156,66.19644927978516,-38.472312927246094,27.5915584564209,-27.12343406677246,-10.730557441711426,19.10240364074707,-13.63049602508545,0.28758931159973145,12.664833068847656,-12.623706817626953,1.7855817079544067,-12.533448219299316,2.6305510997772217,-1.8756136894226074,-6.913300037384033,-7.4272661209106445,0.06604021042585373,-1.6606913805007935,7.293097972869873,3353.822998046875,365.5426025390625,530.653564453125,274.3945007324219,218.46083068847656,214.43858337402344,234.92266845703125,81.17721557617188,101.88980102539062,98.52723693847656,94.92190551757812,90.1839599609375,81.96955871582031,94.39114379882812,121.00519561767578,185.17300415039062,145.2726593017578,143.20590209960938,171.04861450195312,143.91763305664062,5.0
21800.0,172.265625,0.08803794533014297,-2.423848627586267e-06,0.007106020115315914,-7.549141628260259e-06,0.0010492621222510934,1059.1785743879038,664639.476919808,1998.2892474756268,4346454.844132966,0.23913395404815674,0.0014216410927474499,-301.8789978027344,141.93653869628906,51.56397247314453,23.049243927001953,10.586277961730957,-0.8060767650604248,-14.011775970458984,-1.3319072723388672,-9.118814468383789,-7.156294345855713,-9.961004257202148,-2.0725672245025635,-1.5835235118865967,-2.7477476596832275,-4.263554573059082,-3.962303876876831,-8.824138641357422,-0.528606116771698,1.4726916551589966,-0.25255581736564636,4460.46630859375,1430.1744384765625,516.1424560546875,293.1827087402344,109.08250427246094,260.3363037109375,128.17742919921875,134.3821563720703,145.39218139648438,169.1662139892578,83.06525421142578,86.03502655029297,97.96686553955078,147.3685302734375,109.65116119384766,110.6212158203125,130.85263061523438,93.36993408203125,87.27195739746094,119.71942901611328,1.0
17567.0,123.046875,0.23421113193035126,-8.804490062175319e-05,0.05419156327843666,7.705976895522326e-05,0.0037424382753670216,980.0249889617675,316454.61722188385,1960.6611246518105,1553984.0958413335,0.4374472200870514,0.0004601547261700034,-176.54232788085938,143.20877075195312,-10.092211723327637,25.202436447143555,24.57554817199707,26.406314849853516,13.85000228881836,13.57638931274414,5.422274112701416,-2.293121814727783,-7.666782855987549,-0.12132474035024643,3.567063093185425,6.577718734741211,6.972524642944336,9.710564613342285,3.5632331371307373,2.283074378967285,2.021411895751953,6.514760494232178,4655.73828125,1054.145751953125,285.29962158203125,449.30096435546875,205.6943817138672,241.580078125,75.59645080566406,100.11666107177734,72.99736022949219,112.58470153808594,141.9425811767578,103.51121520996094,53.325775146484375,63.18806457519531,93.02262878417969,108.4620361328125,80.55706787109375,72.24496459960938,131.70449829101562,149.0064239501953,7.0
